,train/learning_rate,train/rewards/rejected,train/losses/dpo,train/logps/answer,_step,train/loss,train/rewards/chosen,train/global_step,train/logps/chosen,train/losses/total,train/losses/sft,train/rewards/accuracies,train/grad_norm,_runtime,_timestamp,train/epoch,train/rewards/margins,train/logps/rejected
10,0,-2.206894636154175,0.9135360717773438,-1.1137889623641968,10,0.9135,-2.107764482498169,11,-1.0538822412490845,0.9135360717773438,1.053882360458374,1,1.4517226219177246,43.577462257,1731479422.4925463,0.0,0.09913015365600586,-1.1034473180770874
11,0,-1.8395899534225464,0.9670041799545288,-2.475748300552368,11,0.967,-1.828202724456787,12,-0.9141013622283936,0.9670041799545288,0.9141014814376831,1,2.397425889968872,45.557345336,1731479424.5152354,0.0,0.011387228965759277,-0.9197949767112732
12,0,-0.1817331612110138,0.9785794019699097,-0.2612024247646332,12,0.9786,-0.18895664811134338,13,-0.09447832405567169,0.9785794019699097,0.09447833150625229,0,2.403268814086914,47.536512296,1731479426.4944327,0.0,-0.00722348690032959,-0.0908665806055069
13,0,-0.27734243869781494,1.4676508903503418,-0.7932730317115784,13,1.4677,-0.983022928237915,14,-0.4915114641189575,1.4676508903503418,0.4915114641189575,0,3.1640989780426025,49.522170285,1731479428.4800858,0.0,-0.7056804895401001,-0.13867121934890747
14,0,-1.6278363466262817,1.7798848152160645,-1.8401483297348022,14,1.7799,-2.7230076789855957,15,-1.3615038394927979,1.7798848152160645,1.3615039587020874,0,2.4179389476776123,51.535908377,1731479430.4938517,0.0,-1.095171332359314,-0.8139181733131409
15,0,-2.4989211559295654,0.6138255000114441,-1.1805459260940552,15,0.6138,-1.8334394693374634,16,-0.9167197346687317,0.6138255000114441,0.9167197346687317,1,0.8935859799385071,53.544872635,1731479432.5027866,0.0,0.665481686592102,-1.2494605779647827
16,0,-0.3585522174835205,0.9740769863128662,-1.1349390745162964,16,0.9741,-0.3585522174835205,17,-0.17927610874176025,0.9740769863128662,0.17927610874176025,0,0.010202801786363125,55.658951218,1731479434.6168573,0.0,0.0,-0.17927610874176025
17,0,-2.9324159622192383,0.4576573967933655,-1.0945121049880981,17,0.4577,-1.888322114944458,18,-0.944161057472229,0.4576573967933655,0.944161057472229,1,1.92393958568573,57.69079464,1731479436.6486764,0.0,1.0440938472747803,-1.4662079811096191
18,0,-1.29185152053833,1.205600380897522,-1.4717631340026855,18,1.2056,-1.641473650932312,19,-0.820736825466156,1.205600380897522,0.820736825466156,0,2.5020105838775635,59.698307214,1731479438.6562266,0.0,-0.34962213039398193,-0.645925760269165
19,0,-0.7999743223190308,1.3120354413986206,-1.531440019607544,19,1.312,-1.298296570777893,20,-0.6491482853889465,1.3120354413986206,0.6491482853889465,0,5.6361589431762695,61.729453733,1731479440.6439629,0.0,-0.4983222484588623,-0.3999871611595154
20,0,-3.3932254314422607,0.29149290919303894,-0.9910725355148315,20,0.2915,-1.809770107269287,21,-0.9048850536346436,0.29149290919303894,0.9048849940299988,1,1.6923476457595825,63.708375551,1731479442.6662977,0.0,1.5834553241729736,-1.6966127157211304
21,0,-1.515671730041504,1.1908200979232788,-2.244760751724243,21,1.1908,-1.844126582145691,22,-0.9220632910728455,1.1908200979232788,0.9220633506774902,0,1.813601016998291,65.740959518,1731479444.6988595,0.0,-0.328454852104187,-0.757835865020752
22,0,-1.6395055055618286,0.49233806133270264,-2.134673833847046,22,0.4923,-0.687164306640625,23,-0.3435821533203125,0.49233806133270264,0.3435821235179901,1,2.240485906600952,67.752783323,1731479446.7107124,0.0,0.9523411989212036,-0.8197527527809143
23,0,-0.9501822590827942,1.917115330696106,-1.4657707214355469,23,1.9171,-2.208266019821167,24,-1.1041330099105835,1.917115330696106,1.1041330099105835,0,8.426340103149414,69.745525139,1731479448.7034256,0.0,-1.2580838203430176,-0.4750911295413971
24,0,-2.2559800148010254,0.9980719685554504,-2.1677441596984863,24,0.9981,-2.29425311088562,25,-1.14712655544281,0.9980719685554504,1.14712655544281,0,2.1500844955444336,71.813496165,1731479450.732092,0.0,-0.03827309608459473,-1.1279900074005127
25,0,-2.2108302116394043,0.6418282389640808,-1.2105547189712524,25,0.6418,-1.6054154634475708,26,-0.8027077317237854,0.6418282389640808,0.8027077317237854,1,0.9594829082489014,73.802239246,1731479452.7601676,0.0,0.6054147481918335,-1.1054151058197021
26,0,-0.37504512071609497,0.9740769863128662,-0.3672357499599457,26,0.9741,-0.37504512071609497,27,-0.18752256035804749,0.9740769863128662,0.18752256035804749,0,0.009340242482721806,75.786480366,1731479454.7443907,0.0,0.0,-0.18752256035804749
27,0,-1.1605350971221924,1.2582619190216064,-1.409486174583435,27,1.2583,-1.584515929222107,28,-0.7922579646110535,1.2582619190216064,0.7922578454017639,0,2.861083745956421,77.797133826,1731479456.755069,0.0,-0.42398083209991455,-0.5802675485610962
28,0,-2.4355814456939697,0.5754624009132385,-1.6640684604644775,28,0.5755,-1.684491515159607,29,-0.8422457575798035,0.5754624009132385,0.8422457575798035,1,2.055816173553467,79.833014385,1731479458.7909498,0.0,0.7510899305343628,-1.2177907228469849
29,0,-1.5825947523117065,1.1510883569717407,-1.9959876537322998,29,1.1511,-1.853458285331726,30,-0.926729142665863,1.1510883569717407,0.926729142665863,0,1.5634506940841675,81.909470968,1731479460.8224206,0.0,-0.27086353302001953,-0.7912973761558533
30,0,-1.5958774089813232,0.782630443572998,-0.7116789221763611,30,0.7826,-1.267490267753601,31,-0.6337451338768005,0.782630443572998,0.6337450742721558,1,1.605411171913147,83.888655651,1731479462.846559,0.0,0.32838714122772217,-0.7979387044906616
31,0,-1.283319115638733,0.8387236595153809,-0.7735707759857178,31,0.8387,-1.0559477806091309,32,-0.5279738903045654,0.8387236595153809,0.5279738903045654,1,1.495307445526123,85.910156338,1731479464.8680193,0.0,0.22737133502960205,-0.6416595578193665
32,0,-2.600480318069458,0.6233758330345154,-1.5623321533203125,32,0.6234,-1.9557019472122192,33,-0.9778509736061096,0.6233758330345154,0.977851152420044,1,1.801604986190796,87.93871405,1731479466.8965826,0.0,0.6447783708572388,-1.300240159034729
33,0,-0.2765284776687622,2.1274702548980713,-0.48358961939811707,33,2.1275,-1.777144193649292,34,-0.888572096824646,2.1274702548980713,0.8885722160339355,0,6.1784772872924805,89.952289175,1731479468.9102125,0.0,-1.5006157159805298,-0.1382642388343811
34,0,-1.902956247329712,1.0108458995819092,-1.504583477973938,34,1.0108,-1.9613854885101318,35,-0.9806927442550659,1.0108458995819092,0.9806927442550659,0,1.393052339553833,92.033499123,1731479470.9452062,0.0,-0.05842924118041992,-0.951478123664856
35,0,-2.0914289951324463,0.6977003216743469,-1.4010009765625,35,0.6977,-1.6005146503448486,36,-0.8002573251724243,0.6977003216743469,0.8002573251724243,1,0.9988549947738647,94.014612701,1731479472.9725296,0.0,0.49091434478759766,-1.0457144975662231
36,0,-1.919403076171875,0.9479918479919434,-1.0746393203735352,36,0.948,-1.877158522605896,37,-0.938579261302948,0.9479918479919434,0.9385790824890137,1,0.9785367846488953,96.805145243,1731479475.7630627,0.0,0.042244553565979004,-0.9597015380859375
37,0,-1.808416724205017,0.7850764989852905,-0.9883295893669128,37,0.7851,-1.484531283378601,38,-0.7422656416893005,0.7850764989852905,0.7422656416893005,1,2.6178369522094727,98.823659633,1731479477.7815802,0.0,0.323885440826416,-0.9042083621025085
38,0,-2.117351531982422,0.7752178907394409,-1.6050344705581665,38,0.7752,-1.7752652168273926,39,-0.8876326084136963,0.7752178907394409,0.8876326680183411,1,4.122151851654053,100.833448666,1731479479.7913558,0.0,0.3420863151550293,-1.058675765991211
39,0,-1.8731162548065186,1.013927936553955,-2.4735910892486572,39,1.0139,-1.9363863468170166,40,-0.9681931734085083,1.013927936553955,0.9681932926177979,0,1.6943353414535522,102.909493373,1731479481.823871,0.01,-0.06327009201049805,-0.9365581274032593
40,0,-2.715817451477051,0.3031863272190094,-3.203562021255493,40,0.3032,-1.1778299808502197,41,-0.5889149904251099,0.3031863272190094,0.5889148712158203,1,1.4951754808425903,104.905050712,1731479483.8629894,0.01,1.537987470626831,-1.3579087257385254
41,0,-1.8636047840118408,1.4389700889587402,-1.6600704193115234,41,1.439,-2.5318522453308105,42,-1.2659261226654053,1.4389700889587402,1.2659258842468262,0,2.5867857933044434,107.257753574,1731479486.215675,0.01,-0.6682474613189697,-0.9318023920059204
42,0,-2.023902654647827,0.9745849370956421,-1.215548038482666,42,0.9746,-2.0247185230255127,43,-1.0123592615127563,0.9745849370956421,1.012359380722046,0,4.215023517608643,109.272201704,1731479488.2301388,0.01,-0.0008158683776855469,-1.0119513273239136
43,0,-1.7881464958190918,0.8026870489120483,-1.0391712188720703,43,0.8027,-1.4964029788970947,44,-0.7482014894485474,0.8026870489120483,0.7482014298439026,1,3.6463942527770996,111.287800801,1731479490.245711,0.01,0.29174351692199707,-0.8940732479095459
44,0,-1.4470106363296509,1.0104649066925049,-0.9032148122787476,44,1.0105,-1.5048407316207886,45,-0.7524203658103943,1.0104649066925049,0.7524203062057495,0,1.167052149772644,113.349500032,1731479492.264211,0.01,-0.057830095291137695,-0.7235053181648254
45,0,-2.246281385421753,0.6718646883964539,-1.0398950576782227,45,0.6719,-1.7032536268234253,46,-0.8516268134117126,0.6718646883964539,0.8516268134117126,1,10.704802513122559,115.319498639,1731479494.2774098,0.01,0.5430277585983276,-1.1231406927108765
46,0,-2.1687450408935547,0.4596419036388397,-0.4114367961883545,46,0.4596,-1.1300458908081055,47,-0.5650229454040527,0.4596419036388397,0.565022885799408,1,2.1811866760253906,117.337183496,1731479496.295116,0.01,1.0386991500854492,-1.0843725204467773
47,0,-2.3792612552642822,0.6591632962226868,-1.5751193761825562,47,0.6592,-1.8100978136062622,48,-0.9050489068031311,0.6591632962226868,0.9050489664077759,1,4.302455425262451,119.369756434,1731479498.327669,0.01,0.56916344165802,-1.1896306276321411
48,0,-2.3796043395996094,0.7610036730766296,-1.139399766921997,48,0.761,-2.0110039710998535,49,-1.0055019855499268,0.7610036730766296,1.0055019855499268,1,1.2055790424346924,121.39939425,1731479500.3573072,0.01,0.36860036849975586,-1.1898021697998047
49,0,-1.7944201231002808,1.2736890316009521,-1.556503176689148,49,1.2737,-2.2398862838745117,50,-1.1199431419372559,1.2736890316009521,1.1199432611465454,0,2.285658836364746,123.493509182,1731479502.40532,0.01,-0.44546616077423096,-0.8972100615501404
50,0,-1.5401438474655151,0.8948150873184204,-0.9124345779418945,50,0.8948,-1.4095555543899536,51,-0.7047777771949768,0.8948150873184204,0.7047777771949768,1,1.8069487810134888,125.475986709,1731479504.4338987,0.01,0.13058829307556152,-0.7700719237327576
51,0,-1.7730835676193237,1.1997029781341553,-1.2675795555114746,51,1.1997,-2.114276170730591,52,-1.0571380853652954,1.1997029781341553,1.0571380853652954,0,4.877599239349365,127.488815167,1731479506.4467301,0.01,-0.3411926031112671,-0.8865417838096619
52,0,-2.651491403579712,0.45904552936553955,-1.1199162006378174,52,0.459,-1.6111730337142944,53,-0.8055865168571472,0.45904552936553955,0.8055865168571472,1,1.9808118343353271,129.50465034,1731479508.4625723,0.01,1.0403183698654175,-1.325745701789856
53,0,-1.5148537158966064,0.37972408533096313,-0.12120310217142105,53,0.3797,-0.2424061894416809,54,-0.12120309472084045,0.37972408533096313,0.12120310217142105,1,2.040153741836548,131.497119,1731479510.455061,0.01,1.2724475860595703,-0.7574268579483032
54,0,-2.259295701980591,0.41491344571113586,-0.5893204212188721,54,0.4149,-1.094229817390442,55,-0.547114908695221,0.41491344571113586,0.5471149682998657,1,0.9231724143028259,133.52243247,1731479512.48036,0.01,1.165065884590149,-1.1296478509902954
55,0,-1.8840999603271484,0.9867587685585022,-1.699367642402649,55,0.9868,-1.9043960571289062,56,-0.9521980285644531,0.9867587685585022,0.9521979093551636,0,3.920719861984253,135.54346784,1731479514.5013912,0.01,-0.020296096801757812,-0.9420499801635742
56,0,-1.8802459239959717,0.47154903411865234,-0.4367680549621582,56,0.4715,-0.8735361099243164,57,-0.4367680549621582,0.47154903411865234,0.4367680549621582,1,2.462221622467041,137.560989019,1731479516.5189314,0.01,1.0067098140716553,-0.9401229619979858
57,0,-2.0286600589752197,0.8847552537918091,-1.8631113767623901,57,0.8848,-1.8809996843338013,58,-0.9404998421669006,0.8847552537918091,0.9404997825622559,1,0.8655345439910889,139.614485265,1731479518.5723946,0.01,0.14766037464141846,-1.0143300294876099
58,0,-1.132794737815857,2.3469231128692627,-1.1109648942947388,58,2.3469,-2.879164695739746,59,-1.439582347869873,2.3469231128692627,1.4395822286605835,0,4.333759784698486,141.673517291,1731479520.5878215,0.01,-1.7463699579238892,-0.5663973689079285
59,0,-1.853144884109497,0.4562380313873291,-0.6404457092285156,59,0.4562,-0.8051813840866089,60,-0.40259069204330444,0.4562380313873291,0.40259072184562683,1,2.640571355819702,143.652218764,1731479522.6101127,0.01,1.0479635000228882,-0.9265724420547485
60,0,-2.248098134994507,0.7130575180053711,-1.768060564994812,60,0.7131,-1.7875300645828247,61,-0.8937650322914124,0.7130575180053711,0.8937650918960571,1,1.3850154876708984,146.218693943,1731479525.1766083,0.01,0.46056807041168213,-1.1240490674972534
61,0,-1.336850643157959,0.8223110437393188,-0.4020576775074005,61,0.8223,-1.0803873538970947,62,-0.5401936769485474,0.8223110437393188,0.5401936173439026,1,2.9387197494506836,148.941717488,1731479527.8996372,0.01,0.25646328926086426,-0.6684253215789795
62,0,-2.39339017868042,0.7948163747787476,-1.7737590074539185,62,0.7948,-2.087339162826538,63,-1.043669581413269,0.7948163747787476,1.043669581413269,1,1.7635465860366821,150.969294151,1731479529.927205,0.01,0.30605101585388184,-1.19669508934021
63,0,-3.1462535858154297,0.4750934839248657,-1.8231961727142334,63,0.4751,-2.1489436626434326,64,-1.0744718313217163,0.4750934839248657,1.0744718313217163,1,2.0621066093444824,153.025516614,1731479531.9403243,0.01,0.9973099231719971,-1.5731267929077148
64,0,-2.3112359046936035,0.5649608969688416,-1.3364417552947998,64,0.565,-1.53598153591156,65,-0.76799076795578,0.5649608969688416,0.7679908871650696,1,3.6064612865448,154.999979291,1731479533.9578803,0.01,0.7752543687820435,-1.1556179523468018
65,0,-3.271132230758667,0.6995053887367249,-1.6541657447814941,65,0.6995,-2.783808469772339,66,-1.3919042348861694,0.6995053887367249,1.3919042348861694,1,5.934131145477295,157.013421967,1731479535.9713125,0.01,0.4873237609863281,-1.6355661153793335
66,0,-1.6926721334457397,1.2196301221847534,-0.9751774668693542,66,1.2196,-2.062263250350952,67,-1.031131625175476,1.2196301221847534,1.031131625175476,0,1.3337351083755493,159.046055698,1731479538.0039644,0.01,-0.3695911169052124,-0.8463360667228699
67,0,-1.7754639387130737,0.7516394257545471,-1.0149567127227783,67,0.7516,-1.3892152309417725,68,-0.6946076154708862,0.7516394257545471,0.6946075558662415,1,1.9826668500900269,161.06281447,1731479540.0207434,0.01,0.38624870777130127,-0.8877319693565369
68,0,-1.527670979499817,1.6462217569351196,-1.285399317741394,68,1.6462,-2.459737539291382,69,-1.229868769645691,1.6462217569351196,1.2298686504364014,0,2.979301691055298,163.12552156,1731479542.0390754,0.01,-0.9320665597915649,-0.7638354897499084
69,0,-1.9016011953353882,0.8189238905906677,-1.128828525543213,69,0.8189,-1.6390875577926636,70,-0.8195437788963318,0.8189238905906677,0.8195437788963318,1,6.220495700836182,165.097014251,1731479544.0549166,0.01,0.2625136375427246,-0.9508005976676941
70,0,-1.8743759393692017,0.3473176062107086,-0.29479852318763733,70,0.3473,-0.49554023146629333,71,-0.24777011573314667,0.3473176062107086,0.24777010083198547,1,1.8420835733413696,167.342778159,1731479546.30072,0.01,1.378835678100586,-0.9371879696846008
71,0,-1.8853853940963745,1.0296909809112549,-0.7755852937698364,71,1.0297,-1.9732834100723267,72,-0.9866417050361633,1.0296909809112549,0.9866416454315186,0,2.3804523944854736,169.378561114,1731479548.3364904,0.01,-0.08789801597595215,-0.9426926970481873
72,0,-1.5262277126312256,0.48812106251716614,-0.5174741148948669,72,0.4881,-0.5630043745040894,73,-0.2815021872520447,0.48812106251716614,0.2815021872520447,1,2.411365032196045,171.905432419,1731479550.8178422,0.01,0.9632233381271362,-0.7631138563156128
73,0,-2.1555891036987305,0.6833122372627258,-2.2663938999176025,73,0.6833,-1.6358214616775513,74,-0.8179107308387756,0.6833122372627258,0.8179106712341309,1,5.069605827331543,174.199756965,1731479553.1576934,0.01,0.5197676420211792,-1.0777945518493652
74,0,-2.4163808822631836,0.9865354299545288,-1.855143427848816,74,0.9865,-2.4363207817077637,75,-1.2181603908538818,0.9865354299545288,1.2181602716445923,0,2.972611904144287,176.272276151,1731479555.2301712,0.01,-0.019939899444580078,-1.2081904411315918
75,0,-1.206992745399475,1.4923486709594727,-1.4918715953826904,75,1.4923,-1.944650411605835,76,-0.9723252058029175,1.4923486709594727,0.9723252654075623,0,2.4494853019714355,178.457871382,1731479557.4157996,0.01,-0.7376576662063599,-0.6034963726997375
76,0,-0.20691834390163422,0.9740769863128662,-0.5759540796279907,76,0.9741,-0.20691834390163422,77,-0.10345917195081711,0.9740769863128662,0.1034591794013977,0,0.006413722410798073,180.988814347,1731479559.9467423,0.01,0.0,-0.10345917195081711
77,0,-2.3668265342712402,0.6418703198432922,-1.004065752029419,77,0.6419,-1.7615007162094116,78,-0.8807503581047058,0.6418703198432922,0.880750298500061,1,1.6182650327682495,183.077455687,1731479561.9963248,0.01,0.6053258180618286,-1.1834132671356201
78,0,-2.532541513442993,0.6684571504592896,-2.388397693634033,78,0.6685,-1.9825364351272583,79,-0.9912682175636292,0.6684571504592896,0.9912682175636292,1,1.6346224546432495,185.076966896,1731479564.0348635,0.01,0.5500050783157349,-1.2662707567214966
79,0,-1.8031820058822632,0.9411463737487793,-2.039872407913208,79,0.9411,-1.7497364282608032,80,-0.8748682141304016,0.9411463737487793,0.8748682141304016,1,1.292935848236084,187.111051951,1731479566.0689797,0.01,0.05344557762145996,-0.9015910029411316
80,0,-1.8901790380477905,0.7193849086761475,-1.7428984642028809,80,0.7194,-1.441983699798584,81,-0.720991849899292,0.7193849086761475,0.7209917902946472,1,1.9902358055114746,189.142424265,1731479568.100345,0.01,0.44819533824920654,-0.9450895190238953
81,0,-2.460458517074585,0.24308350682258606,-0.8346975445747375,81,0.2431,-0.670110821723938,82,-0.335055410861969,0.24308350682258606,0.3350554406642914,1,3.988251209259033,191.047535154,1731479570.0054615,0.01,1.790347695350647,-1.2302292585372925
82,0,-2.044917583465576,0.7171081900596619,-1.9533560276031494,82,0.7171,-1.5922788381576538,83,-0.7961394190788269,0.7171081900596619,0.7961394190788269,1,2.014491558074951,193.121851775,1731479572.0393918,0.01,0.45263874530792236,-1.022458791732788
83,0,-0.9395209550857544,1.1258187294006348,-1.4895801544189453,83,1.1258,-1.1732051372528076,84,-0.5866025686264038,1.1258187294006348,0.5866025686264038,0,0.37137138843536377,195.752159454,1731479574.7100852,0.01,-0.23368418216705322,-0.4697604775428772
84,0,-1.411806344985962,0.5913044214248657,-0.5450480580329895,84,0.5913,-0.6965603232383728,85,-0.3482801616191864,0.5913044214248657,0.3482801616191864,1,1.3360191583633423,197.770467396,1731479576.72842,0.01,0.7152460217475891,-0.705903172492981
85,0,-2.484198570251465,1.037492275238037,-1.554184079170227,85,1.0375,-2.584205150604248,86,-1.292102575302124,1.037492275238037,1.2921024560928345,0,4.345780849456787,199.789478963,1731479578.7473636,0.01,-0.1000065803527832,-1.2420992851257324
86,0,-1.4220303297042847,1.1962287425994873,-1.4408949613571167,86,1.1962,-1.7582467794418335,87,-0.8791233897209167,1.1962287425994873,0.8791233897209167,0,1.320500373840332,202.033470412,1731479580.9445422,0.01,-0.33621644973754883,-0.7110151648521423
87,0,-2.389988660812378,0.5046306848526001,-1.5710691213607788,87,0.5046,-1.4689635038375854,88,-0.7344817519187927,0.5046306848526001,0.7344817519187927,1,1.5541346073150635,204.014132249,1731479582.9720588,0.01,0.9210251569747925,-1.194994330406189
88,0,-2.023986339569092,0.6956197619438171,-2.0140318870544434,88,0.6956,-1.5289254188537598,89,-0.7644627094268799,0.6956197619438171,0.7644625902175903,1,1.6586679220199585,206.04188807,1731479584.9998133,0.01,0.49506092071533203,-1.011993169784546
89,0,-1.5817269086837769,1.2796965837478638,-2.2101776599884033,89,1.2797,-2.035524845123291,90,-1.0177624225616455,1.2796965837478638,1.0177624225616455,0,1.4997124671936035,208.085745656,1731479587.0436676,0.01,-0.45379793643951416,-0.7908634543418884
90,0,-0.9825680255889893,1.227407693862915,-0.9740800261497498,90,1.2274,-1.3631784915924072,91,-0.6815892457962036,1.227407693862915,0.6815892457962036,0,1.2176100015640259,210.279010888,1731479589.2369623,0.01,-0.38061046600341797,-0.49128401279449463
91,0,-0.9467072486877441,0.9308035969734192,-0.9517164826393127,91,0.9308,-0.8762447237968445,92,-0.43812236189842224,0.9308035969734192,0.43812233209609985,1,3.743924379348755,212.341457266,1731479591.2548506,0.01,0.07046252489089966,-0.47335362434387207
92,0,-2.3703665733337402,0.539908766746521,-1.199491024017334,92,0.5399,-1.53608238697052,93,-0.76804119348526,0.539908766746521,0.7680410742759705,1,1.1194825172424316,214.326771207,1731479593.284708,0.01,0.8342841863632202,-1.1851832866668701
93,0,-1.697887897491455,0.7416033744812012,-2.1341357231140137,93,0.7416,-1.292560338973999,94,-0.6462801694869995,0.7416033744812012,0.6462801098823547,1,0.7016845941543579,216.392061293,1731479595.3500063,0.01,0.40532755851745605,-0.8489439487457275
94,0,-1.546432614326477,1.3784685134887695,-1.371720552444458,94,1.3785,-2.134596824645996,95,-1.067298412322998,1.3784685134887695,1.0672985315322876,0,3.412782669067383,218.418515682,1731479597.376454,0.01,-0.588164210319519,-0.7732163071632385
95,0,-1.71649968624115,1.1885777711868286,-0.6460588574409485,95,1.1886,-2.041731357574463,96,-1.0208656787872314,1.1885777711868286,1.020865559577942,0,2.3718295097351074,220.443008465,1731479599.4009383,0.01,-0.325231671333313,-0.858249843120575
96,0,-2.289311408996582,0.8449068069458008,-1.8331352472305298,96,0.8449,-2.072805404663086,97,-1.036402702331543,0.8449068069458008,1.036402702331543,1,2.992100238800049,222.513565174,1731479601.4323716,0.01,0.2165060043334961,-1.144655704498291
97,0,-2.0894932746887207,0.9623030424118042,-1.8566303253173828,97,0.9623,-2.070509910583496,98,-1.035254955291748,0.9623030424118042,1.0352550745010376,1,2.7255632877349854,224.488577436,1731479603.446514,0.01,0.01898336410522461,-1.0447466373443604
98,0,-1.214581847190857,0.9595127105712891,-0.8934149146080017,98,0.9595,-1.1910793781280518,99,-0.5955396890640259,0.9595127105712891,0.5955396890640259,1,5.057845592498779,226.483953214,1731479605.441868,0.01,0.023502469062805176,-0.6072909235954285
99,0,-2.114542245864868,0.8306388854980469,-1.6401448249816895,99,0.8306,-1.8728864192962646,100,-0.9364432096481323,0.8306388854980469,0.9364432096481323,1,4.0862135887146,228.498976477,1731479607.4568965,0.01,0.24165582656860352,-1.057271122932434
100,0,-1.7049256563186646,1.1618061065673828,-1.9517900943756104,100,1.1618,-1.9914264678955078,101,-0.9957132339477539,1.1618061065673828,0.9957131147384644,0,1.4953246116638184,230.537260603,1731479609.4951851,0.01,-0.28650081157684326,-0.8524628281593323
101,0,-1.8406336307525635,0.9073284864425659,-1.5355089902877808,101,0.9073,-1.731116771697998,102,-0.865558385848999,0.9073284864425659,0.865558385848999,1,1.5875489711761475,232.609526792,1731479611.5224867,0.01,0.10951685905456543,-0.9203168153762817
102,0,-2.112993001937866,1.1575515270233154,-1.510486125946045,102,1.1576,-2.3932955265045166,103,-1.1966477632522583,1.1575515270233154,1.1966478824615479,0,1.6989479064941406,234.587904244,1731479613.5457947,0.01,-0.2803025245666504,-1.056496500968933
103,0,-1.6274361610412598,1.1235601902008057,-1.8076236248016357,103,1.1236,-1.8577755689620972,104,-0.9288877844810486,1.1235601902008057,0.9288876056671143,0,1.3942571878433228,236.621130452,1731479615.5790656,0.01,-0.2303394079208374,-0.8137180805206299
104,0,-2.2372608184814453,0.8082481622695923,-1.4003666639328003,104,0.8082,-1.9555714130401611,105,-0.9777857065200806,0.8082481622695923,0.9777856469154358,1,2.028856039047241,238.652007193,1731479617.6099439,0.01,0.2816894054412842,-1.1186304092407227
105,0,-2.3314743041992188,0.9351759552955627,-1.9803259372711182,105,0.9352,-2.268219470977783,106,-1.1341097354888916,0.9351759552955627,1.1341097354888916,1,1.449951410293579,240.709345848,1731479619.667236,0.01,0.06325483322143555,-1.1657371520996094
106,0,-2.7390902042388916,0.609108030796051,-1.4665924310684204,106,0.6091,-2.063295841217041,107,-1.0316479206085205,0.609108030796051,1.0316479206085205,1,1.0547386407852173,242.797479522,1731479621.7165053,0.01,0.6757943630218506,-1.3695451021194458
107,0,-2.7245826721191406,1.2661747932434082,-2.013948678970337,107,1.2662,-3.159600019454956,108,-1.579800009727478,1.2661747932434082,1.579800009727478,0,2.4650886058807373,244.786855415,1731479623.7447426,0.01,-0.43501734733581543,-1.3622913360595703
