,train/losses/dpo,_step,train/ref_logps/answer,train/rewards/accuracies,train/logps/rejected,train/losses/total,_runtime,train/loss,train/grad_norm,train/ref_logps/chosen,train/rewards/margins,train/learning_rate,train/logps/answer,train/epoch,train/logps/chosen,train/rewards/chosen,train/losses/sft,train/ref_logps/rejected,_timestamp,train/rewards/rejected,train/global_step
39,0.060096316039562225,39,-1.1995699405670166,1,-0.7356165647506714,0.6867527961730957,122.11612343788147,0.3776,1.3781728744506836,-0.6338998675346375,0.009709000587463379,1.1792452830188679e-08,-1.201789379119873,0.01,-0.6320289969444275,0.007294416427612305,1.2533129453659058,-0.7354816198348999,1741097290.9634745,-0.0024145841598510742,40
40,0.05850256234407425,40,-1.9065814018249512,1,-1.227050542831421,0.5711223483085632,125.0697455406189,0.5986,0.7388203740119934,-1.0718296766281128,0.016253948211669922,1.2087264150943396e-08,-1.9047966003417969,0.01,-1.0734403133392334,0.0038306713104248047,1.0252395868301392,-1.224184274673462,1741097293.9170966,-0.012423276901245117,41
41,0.06077924370765686,41,-1.8548243045806885,1,-1.0874354839324951,0.6556177139282227,128.0317587852478,0.5656,0.5517577528953552,-1.0072553157806396,0.0069310665130615234,1.2382075471698113e-08,-1.8563112020492554,0.01,-1.0070478916168213,0.0031783580780029297,1.1896770000457764,-1.0868217945098877,1741097296.8791099,-0.0037527084350585938,42
42,0.06133514270186424,42,-1.6156796216964722,1,-1.007901906967163,0.6104308366775513,130.97263979911804,0.5729,1.0361464023590088,-1.0217952728271484,0.00468134880065918,1.2676886792452831e-08,-1.6125458478927612,0.01,-1.0202312469482422,0.00692296028137207,1.0981913805007935,-1.0100209712982178,1741097299.8199909,0.0022416114807128906,43
43,0.06493671983480453,43,-1.1194140911102295,0,-0.9410370588302612,0.5957677960395813,133.91271924972534,0.4721,1.2218512296676636,-0.8198307156562805,-0.009653687477111816,1.2971698113207547e-08,-1.1265960931777954,0.01,-0.8200178146362305,-0.005982637405395508,1.061662197113037,-0.9399206638336182,1741097302.7600703,0.0036710500717163086,44
44,0.060010019689798355,44,-0.9297329783439636,1,-1.020279884338379,0.5182327032089233,136.8342592716217,0.2744,1.7903355360031128,-0.41895753145217896,0.010061144828796387,1.3266509433962264e-08,-0.9249876737594604,0.01,-0.419245183467865,-0.0003072023391723633,0.9164453148841858,-1.0244507789611816,1741097305.6816103,-0.01036834716796875,45
45,0.060206130146980286,45,-2.1074047088623047,1,-1.1790324449539185,0.5106485486030579,139.90680384635925,0.5324,0.5968751907348633,-0.9402320384979248,0.009261250495910645,1.3561320754716981e-08,-2.1059927940368652,0.01,-0.9396622180938721,-0.00012576580047607422,0.9008848071098328,-1.179667592048645,1741097308.754155,-0.009387016296386719,46
46,0.06388743221759796,46,-1.1353071928024292,0,-1.0952571630477905,0.4223591089248657,142.97990345954895,0.4394,1.0906304121017456,-0.7549610137939453,-0.005519270896911621,1.3856132075471699e-08,-1.1323741674423218,0.01,-0.7542672157287598,0.002945423126220703,0.7169433236122131,-1.0955063104629517,1741097311.8272545,0.008464694023132324,47
47,0.05841493979096413,47,-1.8971164226531982,1,-1.0978561639785767,0.49537762999534607,146.0358054637909,0.5041,0.8330165147781372,-0.8824578523635864,0.016616344451904297,1.4150943396226414e-08,-1.898369312286377,0.01,-0.8825441002845764,0.0034873485565185547,0.8739253878593445,-1.0983474254608154,1741097314.8831565,-0.013128995895385742,48
48,0.061267875134944916,48,-1.6299858093261719,1,-1.0835195779800415,0.5397862792015076,149.10762906074524,0.5766,0.7740769982337952,-1.025390863418579,0.00495302677154541,1.4445754716981132e-08,-1.6343234777450562,0.01,-1.026386022567749,0.002601027488708496,0.9570367932319641,-1.0843911170959473,1741097317.9549801,-0.002351999282836914,49
49,0.06676444411277771,49,-1.4000016450881958,0,-1.314164161682129,0.6749268770217896,152.1676242351532,0.5172,1.1004741191864014,-0.9058331251144409,-0.016776323318481445,1.4740566037735849e-08,-1.4076581001281738,0.01,-0.9070194363594055,-0.003969907760620117,1.216324806213379,-1.315392255783081,1741097321.0149753,0.012806415557861328,50
50,0.06470093131065369,50,-1.7492866516113281,0,-1.4203823804855347,0.6045337915420532,155.11672472953796,0.6139,0.5177080035209656,-1.1030572652816772,-0.008727550506591797,1.5035377358490565e-08,-1.752694845199585,0.01,-1.1030480861663818,-0.003687143325805664,1.0796656608581543,-1.4201505184173584,1741097323.9640758,0.005040407180786133,51
51,0.06307701766490936,51,-2.035947799682617,0,-1.0307323932647705,0.4894867539405823,158.07536673545837,0.5934,0.5483109354972839,-1.0584237575531006,-0.0023027658462524414,1.5330188679245282e-08,-2.0351626873016357,0.01,-1.059916615486145,0.0011421442031860352,0.8528195023536682,-1.031053066253662,1741097326.9227178,0.0034449100494384766,52
52,0.06468837708234787,52,-1.5545870065689087,0,-1.255558967590332,0.6596187353134155,161.00982880592346,0.6403,0.9555104374885559,-1.1579859256744385,-0.008678197860717773,1.5625e-08,-1.5533344745635986,0.01,-1.1571943759918213,-0.004559993743896484,1.1898607015609741,-1.2547307014465332,1741097329.8571799,0.004118204116821289,53
53,0.06172413378953934,53,-1.4952318668365479,1,-1.153944969177246,0.5452675819396973,163.92970824241638,0.6872,0.9806864261627197,-1.2419915199279785,0.0031131505966186523,1.5919811320754717e-08,-1.4944674968719482,0.01,-1.244645357131958,0.001050710678100586,0.967086911201477,-1.1560202836990356,1741097332.7770593,-0.0020624399185180664,54
54,0.06396365910768509,54,-1.6340324878692627,0,-0.7821067571640015,0.5734155178070068,166.8653793334961,0.5181,0.47567301988601685,-0.9062241315841675,-0.005820751190185547,1.6214622641509434e-08,-1.637327790260315,0.01,-0.9075822830200195,-0.0050830841064453125,1.0189037322998047,-0.7842728495597839,1741097335.7127304,0.0007376670837402344,55
55,0.05880003795027733,55,-1.3274359703063965,1,-1.245330572128296,0.6340682506561279,169.81337547302246,0.5711,0.9760460257530212,-1.0199623107910156,0.015025615692138672,1.650943396226415e-08,-1.327321171760559,0.01,-1.0194854736328125,0.0022954940795898438,1.1505364179611206,-1.2434931993484497,1741097338.6607265,-0.012730121612548828,56
56,0.059619370847940445,56,-1.0533545017242432,1,-1.066803216934204,0.660801351070404,172.7424292564392,0.5604,1.2860060930252075,-0.9903790950775146,0.011658430099487305,1.6804245283018865e-08,-1.0584888458251953,0.01,-0.9931661486625671,-0.000667572021484375,1.2023639678955078,-1.066481113433838,1741097341.5897803,-0.01232600212097168,57
57,0.06350158154964447,57,-1.0492420196533203,0,-0.9239562749862671,0.6976732015609741,175.6825520992279,0.5181,1.0648607015609741,-0.9039634466171265,-0.0039904117584228516,1.7099056603773583e-08,-1.053501844406128,0.01,-0.9091349840164185,-0.011104345321655273,1.268343210220337,-0.9208320379257202,1741097344.5299032,-0.007113933563232422,58
58,0.06451791524887085,58,-1.4157425165176392,0,-1.1073448657989502,0.6953109502792358,178.6497733592987,0.5441,1.1974635124206543,-0.9669830203056335,-0.008007526397705078,1.73938679245283e-08,-1.4122018814086914,0.01,-0.9643112421035767,-0.0033080577850341797,1.26158607006073,-1.1088528633117676,1741097347.4971244,0.0046994686126708984,59
59,0.06576807051897049,59,-1.2099837064743042,0,-0.9302659034729004,0.4960937798023224,181.59113669395447,0.5025,0.9806352853775024,-0.8785228133201599,-0.012905716896057129,1.7688679245283017e-08,-1.2104032039642334,0.01,-0.8786207437515259,-0.00908958911895752,0.860651433467865,-0.9314910173416138,1741097350.4384878,0.0038161277770996094,60
60,0.06068417802453041,60,-0.9620168209075928,1,-1.0656770467758179,0.3926037847995758,184.5330159664154,0.3752,1.114654302597046,-0.6278149485588074,0.0073168277740478516,1.7983490566037735e-08,-0.9638792276382446,0.01,-0.6269421577453613,-0.001181483268737793,0.6638392210006714,-1.0650417804718018,1741097353.380367,-0.008498311042785645,61
61,0.0642256811261177,61,-1.3553061485290527,0,-1.1047230958938599,0.5560209155082703,187.45957612991333,0.5354,1.2569183111190796,-0.9443747401237488,-0.00685572624206543,1.8278301886792452e-08,-1.3563103675842285,0.01,-0.9453349113464355,-0.005244135856628418,0.9835904240608215,-1.1042715311050415,1741097356.3069272,0.0016115903854370117,62
62,0.0619194358587265,62,-1.3371284008026123,1,-0.8428425788879395,0.54835444688797,190.3764045238495,0.4111,1.5451968908309937,-0.6889346837997437,0.0023276805877685547,1.857311320754717e-08,-1.3364155292510986,0.01,-0.6919260621070862,0.0011714696884155273,0.9728699922561646,-0.8448415398597717,1741097359.2237556,-0.0011562108993530273,63
63,0.06398030370473862,63,-1.325069546699524,0,-0.9836996793746948,0.5881396532058716,193.30374693870544,0.5339,0.9196215271949768,-0.9438727498054504,-0.005886554718017578,1.8867924528301887e-08,-1.3206422328948975,0.02,-0.9429745078086853,0.0023665428161621094,1.0483187437057495,-0.9844785928726196,1741097362.151098,0.008253097534179688,64
64,0.06310825049877167,64,-0.9510096907615662,0,-0.9534663558006287,0.6040799021720886,196.22787976264954,0.4448,0.9678000211715698,-0.7637565732002258,-0.0024271011352539062,1.91627358490566e-08,-0.9499980211257935,0.02,-0.7640289068222046,-0.0008828639984130859,1.0819432735443115,-0.9536916017532349,1741097365.0752308,0.0015442371368408203,65
65,0.061324574053287506,65,-1.5975234508514404,1,-0.8740811347961426,0.5864819884300232,199.20161294937134,0.519,0.8079636693000793,-0.9097471237182617,0.004724025726318359,1.9457547169811318e-08,-1.5968620777130127,0.02,-0.9102113842964172,-7.700920104980469e-05,1.0503147840499878,-0.876264214515686,1741097368.048964,-0.004801034927368164,66
66,0.0574948824942112,66,-1.249753713607788,1,-1.2922463417053223,0.3783903419971466,202.2694113254547,0.4627,1.108406662940979,-0.8002541065216064,0.020438194274902344,1.9752358490566035e-08,-1.2473315000534058,0.02,-0.8009661436080933,0.002640962600708008,0.6417909264564514,-1.290980339050293,1741097371.1167624,-0.017797231674194336,67
67,0.060941990464925766,67,-1.4844398498535156,1,-0.7284510135650635,0.7535514831542969,205.1903636455536,0.4042,1.3361763954162598,-0.675987958908081,0.0062713623046875,2.0047169811320753e-08,-1.4841057062149048,0.02,-0.679498016834259,0.001374959945678711,1.3852189779281616,-0.7287858724594116,1741097374.0377147,-0.004896402359008789,68
68,0.06189597398042679,68,-2.0560412406921387,1,-1.294368028640747,0.4944917857646942,208.14348101615906,0.636,0.8858914375305176,-1.144588828086853,0.0024219751358032227,2.034198113207547e-08,-2.053464651107788,0.02,-1.1471600532531738,-0.001925826072692871,0.865191638469696,-1.2915160655975342,1741097376.990832,-0.004347801208496094,69
69,0.05684097483754158,69,-1.973958134651184,1,-1.3856620788574219,0.5341519713401794,211.07564997673035,0.6397,0.970769464969635,-1.1588236093521118,0.023173093795776367,2.0636792452830187e-08,-1.9737879037857056,0.02,-1.1576168537139893,0.00782918930053711,0.9546219706535339,-1.383551001548767,1741097379.923001,-0.015343904495239258,70
70,0.06534234434366226,70,-0.6907711029052734,0,-0.8639879822731018,0.747241735458374,214.0086703300476,0.3654,1.414435625076294,-0.6159616112709045,-0.011242985725402832,2.0931603773584905e-08,-0.6902022361755371,0.02,-0.6129031777381897,-0.0102996826171875,1.36379873752594,-0.859728217124939,1741097382.8560214,0.000943303108215332,71
71,0.06463387608528137,71,-1.7975335121154785,0,-1.2820647954940796,0.4946867823600769,216.94516015052795,0.6013,1.0054173469543457,-1.075911283493042,-0.008463859558105469,2.122641509433962e-08,-1.7995152473449707,0.02,-1.075832724571228,-0.004086732864379883,0.8601058125495911,-1.2838513851165771,1741097385.7925112,0.004377126693725586,72
72,0.0633314922451973,72,-1.1329460144042969,0,-1.072331190109253,0.7595638632774353,219.89097833633423,0.5796,1.1789395809173584,-1.0350784063339233,-0.003314971923828125,2.1521226415094336e-08,-1.1289244890213013,0.02,-1.034843921661377,0.0023851394653320312,1.3924647569656372,-1.0718592405319214,1741097388.7383294,0.005700111389160156,73
73,0.058839473873376846,73,-1.3391506671905518,1,-1.1129893064498901,0.7765042185783386,222.84173440933228,0.5255,1.32387375831604,-0.9280146360397339,0.014863014221191406,2.1816037735849054e-08,-1.34478759765625,0.02,-0.9272000193595886,0.0009229183197021484,1.4353294372558594,-1.112647533416748,1741097391.6890855,-0.013940095901489258,74
74,0.06099226698279381,74,-1.2882087230682373,1,-0.8067408800125122,0.6972437500953674,225.76870393753052,0.5402,0.6881823539733887,-0.9534859657287598,0.006067752838134766,2.211084905660377e-08,-1.2875261306762695,0.02,-0.95494544506073,0.002218961715698242,1.2725030183792114,-0.8056689500808716,1741097394.616055,-0.0038487911224365234,75
75,0.062337979674339294,75,-1.7810887098312378,1,-1.226658582687378,0.7047664523124695,228.73748350143433,0.5807,0.5552311539649963,-1.0354106426239014,0.00064849853515625,2.2405660377358488e-08,-1.7787556648254395,0.02,-1.0353772640228271,-0.005863189697265625,1.284856915473938,-1.2277770042419434,1741097397.5848346,-0.006511688232421875,76
76,0.0628887191414833,76,-1.8912878036499023,0,-1.4004071950912476,0.5472275614738464,231.93488216400146,0.4852,0.6064238548278809,-0.8505270481109619,-0.0015524625778198242,2.2700471698113206e-08,-1.8917269706726074,0.02,-0.8483748435974121,0.00459742546081543,0.9686776399612427,-1.3995251655578613,1741097400.7822332,0.006149888038635254,77
77,0.06422604620456696,77,-1.2826915979385376,0,-0.9566601514816284,0.6006866097450256,234.87008786201477,0.5095,1.8178362846374512,-0.8981584310531616,-0.006857156753540039,2.2995283018867923e-08,-1.2835332155227661,0.02,-0.8948703408241272,-0.00531005859375,1.0729211568832397,-0.959067702293396,1741097403.717439,0.001547098159790039,78
78,0.06260861456394196,78,-1.7214605808258057,0,-0.9268255233764648,0.5224484801292419,237.83156394958496,0.3756,0.7793310880661011,-0.6297221779823303,-0.0004342794418334961,2.329009433962264e-08,-1.7208709716796875,0.02,-0.6283982992172241,-0.002349376678466797,0.9196797609329224,-0.9259575605392456,1741097406.678915,-0.0019150972366333008,79
79,0.0678207278251648,79,-1.492750883102417,0,-0.9842931628227234,1.052426815032959,240.76115202903748,0.83,1.2487521171569824,-1.5223987102508545,-0.02084827423095703,2.3584905660377358e-08,-1.4964929819107056,0.02,-1.5292819738388062,-0.01943206787109375,1.9692120552062988,-0.9827976226806641,1741097409.608503,0.0014162063598632812,80
80,0.0669950395822525,80,-1.8481197357177734,0,-1.0543572902679443,0.6321085691452026,243.71021056175232,0.5118,1.027843713760376,-0.8899555206298828,-0.01766800880432129,2.3879716981132075e-08,-1.8498414754867554,0.02,-0.894068717956543,-0.0072901248931884766,1.1302270889282227,-1.0547595024108887,1741097412.5575616,0.010377883911132812,81
